Copyright Central Council of Church Bell Ringers, December 2011
Surprise Major methods

No.	Name	Notation	hl	le	lh	fch	Tower bells	Place	Handbells	RW ref
7913	Derventium	-58-14-12-36.14-34.1258-34-	38	18	m	B/ace	1975-10-04	Holbeck, St Francis		75/914
7914	Praetorium	-58-14-12-36.14-34.1258.34-12.	38	18	m	BD/ace	1977-05-14	Caythorpe		77/494
7915	Ocrinum	-58-14-12-38-12-1258-34.56.	18	18	m	BD/ac	1988-11-05	Belper		88/1166
7916	Trowbridge	-58-14-12-38-12-38-16-	58	12	b	B/ce	1953-01-22	Birmingham Cathedral		53/98
7917	Tetbury	-58-14-12-38-12-38-16.34.	58	12	b	B/ce	1978-12-17	Tetbury		66/710 79/78
7918	Twerton	-58-14-12-38-12-38.12.36.14.	58	12	b	BT/ce	1990-11-30	Meldreth		66/710 91/59
7919	Wiay	-58-14-12-38-12-38.14-16.	38	18	m	B/bcX	1979-04-21	Bolsover		79/435
7920	Birkdale	-58-14-12-38-12-38.14-36.	18	18	m	B/bce	1995-11-18	Greasley		95/1275 96/55
7921	Colonia	-58-14-12-38-12-38.14.56.14.	38	18	m	B/bc	1983-10-15	Eccles		83/930
7922	Durocornovium	-58-14-12-38-12-58.12-16.	38	18	m	B/ce	1981-06-13	Heanor		81/605
7923	Britonum	-58-14-12-38-14-1238-56-	18	18	m	B/ace	1991-04-13	Thorne		91/475
7924	Abus	-58-14-12-38-14-1458-14.56.	38	18	m	B/cde	1984-05-26	Whittle-le-Woods		84/538
7925	Calleva	-58-14-12-38-14-38-1256-	18	18	m	B/ceY	1976-10-02	Doncaster		76/906
7926	Wordsworth	-58-14-12-38-14-38-16-	18	12	f	BO/ce	1949-08-28	Walesby		49/436 546
7927	Denmark	-58-14-12-38-14-38-16-	18	18	l	BO/ce	1979-11-05	Salford, Sacred Trinity		79/1058
7928	Ryme Intrinseca	-58-14-12-38-14-38.12-56.	18	18	m	B/ace	1985-07-27	Rothwell (Yorks)		85/749
7929	Crococalana	-58-14-12-38-14-38.12.34.16.	38	18	m	B/ce	1981-09-05	East Ardsley		81/871
7930	Quarley	-58-14-12-38-14-38.56.12-	18	18	m	B/aceY	1987-02-21	Holmfirth		87/291
7931	Helios	-58-14-12-38-14-58.14-16.	38	18	m	B/ce	1976-01-31	Penistone		76/184
7932	Wedmore	-58-14-12-38-14-58.14.36-	58	12	f	BKN/ce	1990-12-15	Meldreth		66/812 91/113
7933	Mediomanum	-58-14-12-38-14-58.14.56.14.	38	18	m	B/cde	1982-11-13	Tadcaster		82/1014
7934	Banna	-58-14-12-38-34-1458-12.36.	18	18	m	B/acf	1982-01-30	Balderton		82/174
7935	Kappa	-58-14-12-38-34-1458.36.12-	18	18	m	B/acf	1983-01-08	Pontefract, All Saints		83/125
7936	Billingborough	-58-14-12-38-34-58-16-	18	12	b	B/ac	1956-05-19	Billingborough		56/339
7937	Anderita	-58-14-12-38-34-58.34-16.	38	18	m	B/ace	1978-05-27	Weedon Bec		78/567
7938	Voreda	-58-14-12-38-34-58.34.56.34.	18	18	m	BD/ac	1978-02-11	Eastwood (Notts)		78/209
7939	Melandra	-58-14-12-38.12-34.58.16-14.	38	18	m	B/abcd	1978-04-08	Hope (Derbys)		78/399
7940	Causennae	-58-14-12-38.14-14.58-14.56.	38	18	m	B/cde	1980-08-09	Cleckheaton		80/774
7941	Valence	-58-14-12-38.14-34.1258.36-36.	18	12	b	B/ace	1998-02-21	East Farleigh		98/286
7942	Mytholm	-58-14-12.58.16-14-58-14-	18	12	e	BT/c	2007-02-17	Heptonstall		07/243
7943	Clopton	-58-14-1256-16-12-38.16-16.	78	12	d	BFG/c	1992-12-15	Meldreth		93/75
7944	Fanybedwell	-58-14-1256-16-14-1458-14-	58	12	f	F/c	1971-12-10	Bristol Cathedral		72/29
7945	Monaghan	-58-14-1256-16-14-38-12-	18	12	b	F/ac	1959-11-14	Loughborough Bellfoundry		59/719
7946	Pioneer	-58-14-1256-16-14-58-12-	58	12	f	F/ac	2006-12-09	Waldron		06/797 07/34
7947	Broadway	-58-14-1256-16-14-58-14-	58	12	13624857		2010-05-20	Broad Blunsdon		10/593
7948	Uttoxeter	-58-14-1256-16-14-58-16-	78	12	d	FG/c	1960-02-13	Uttoxeter		60/132
7949	Grossular	-58-14-1256-16-14-58-16-	78	18	j	FG/c	2000-01-26	Barrow Gurney		00/198
7950	Frittenden	-58-14-1256-16-14-58.12-12.	58	12	f	F/ac	2010-10-02	Maidstone, St Michael		10/918 1061
7951	Wappingthorn	-58-14-1256-16-14-58.14-14.	58	12	f	F/c	1982-08-24	Shoreham (Sussex)		82/863
7952	Yaxley	-58-14-1256-16-14-58.16-16.	78	12	d	FG/c	1992-12-29	Meldreth		93/98
7953	Woolfold	-58-14-1256-36-14-1458-12-	58	12	f	FK/ac	1998-01-14	Heywood		98/186
7954	Sturt's Desert Pea	-58-14-1256-38-34-58-16-	78	12	a	BF/ac	1996-07-07	Adelaide, SA, St Peter's Cathedral		96/853
7955	Southleigh	-58-14-1258-38-14-1258-16-	78	12	a	OT/ac	1958-11-17	South Leigh		58/787
7956	Taylor	-58-14-1278-36-14-38-14-	38	18	g	C/bce	2002-02-27	Heywood		02/316
7957	Senouillac	-58-14-56-1236-12-1238-14-	78	12	d	B/c	2007-05-31	Senouillac		07/641
7958	Ditcheat Manor	-58-14-56-1236-12-1458-14-	58	12	f	B/c	1991-11-09	Ditcheat		91/1158
7959	Ivybridge	-58-14-56-1236-12-3458-12-	58	12	f	B/c	2004-11-20	Drayton (Somerset)		04/1188
7960	Iridium	-58-14-56-1236-12-38-14-	38	12	c	B/cd	1979-05-22	Barrow Gurney		79/568
7961	Ashmere	-58-14-56-1236-12-58.14-14.	58	12	f	B/c	2008-06-24	Aldenham		08/746
7962	Titusville	-58-14-56-1236-14-38-36-	18	12	c	BGK/c	2008-11-21	Meldreth		09/33
7963	Bourn Hall	-58-14-56-1236-14-58-14-	58	12	f	BK/c	1995-06-17	Bourn		95/766
7964	Grantley Hall	-58-14-56-1236-34-1458-14-	58	12	f	B/ac	2008-04-07	Birstwith		08/443
7965	Kirk Ella	-58-14-56-1236-34-1458-36-	58	12	a	B/acd	1994-04-23	Kirk Ella		94/534
7966	Leavesden	-58-14-56-1236-34-58.14-14.	58	12	f	B/ac	2008-04-21	Bushey		08/652
7967	Chippinghurst	-58-14-56-1236-34-58.16-12.	78	12	d	B/ac	2008-04-15	Cholsey		08/522
7968	Steventon	-58-14-56-1236-34-58.16-3456.	78	12	d	B/ac	2008-11-25	Drayton		08/1306
7969	Royston	-58-14-56-16-12-1258-14-	58	12	f	BDK/c	1959-12-26	Royston (Herts)		60/20
7970	The Trout	-58-14-56-16-12-1258-36-	18	12	b	BDO/c	1991-06-28	Alrewas		91/766
7971	Jackbury	-58-14-56-16-12-3458-14-	58	12	f	BDK/c	2009-01-03	East Ilsley		09/82
7972	Valbourne	-58-14-56-16-12-38-56-	18	12	e	BD/ac	1955-11-17	Birmingham Cathedral		55/755
7973	Darlington	-58-14-56-16-12-58-16-	78	12	d	BD/cY	1949-11-14	Wath-on-Dearne		49/578
7974	Verney	-58-14-56-16-12-58.16-16.	78	12	d	BD/cY	1967-08-26	Easton Neston		67/662
7975	Ironville	-58-14-56-16-14-1238-14-	18	12	a	BFK/c	2007-08-03	Meldreth		07/932
7976	108	-58-14-56-16-14-1258-34-	58	12	f	BK/c	1989-09-29	Bristol Cathedral		89/991
7977	Kingswinford	-58-14-56-16-14-1458-14-	58	12	f	BK/c	1985-11-30	Kingswinford, St Mary		86/8
7978	Xpoynential	-58-14-56-16-14-3458-34-	58	12	f	BK/c	2003-02-25	Loughborough Bellfoundry		03/248
7979	Heydour	-58-14-56-16-14-58-12-	58	12	f	BK/ac	1955-11-26	Heydour		55/771
7980	Downton Abbey	-58-14-56-16-14-58-1234-	58	12	f	BDK/c	2010-11-18	Highclere		10/1259
7981	Knebworth	-58-14-56-16-14-58-34-	58	12	f	BK/c	1937-02-06	Aldenham		37/99 199
7982	Quethiock	-58-14-56-16-14-58.14-14.	58	12	f	BK/c	1969-10-04	Easton Neston		69/894
7983	Concorde	-58-14-56-16-1478-58-56-	78	12	f	BDN/c	1988-02-08	Bishopstoke		88/238
7984	Chiswick	-58-14-56-16-34-38-36-	18	12	b	BDO/c	1958-02-20	Harrow Weald		58/152
7985	Centenary	-58-14-56-16-34-58-14-	58	12	13624857		1984-06-07	Bushey		84/919
7986	Cholsey	-58-14-56-16-34-58.14.56.14.	38	12	e	BD/ce	1980-05-10	Cholsey		70/195 80/509
7987	Finborough	-58-14-56-16-34-58.16-16.	58	12	b	BD/cd	1965-09-10	Debenham		65/663
7988	Phlogiston	-58-14-56-36-12-1238-14-	38	12	c	B/cd	1993-01-13	Barrow Gurney		93/249
7989	Mullins Court	-58-14-56-36-12-3458.16-12.	78	12	d	B/c	2008-12-03	Texarkana, AR		09/131
7990	Bengeo	-58-14-56-36-12-3458.16-3456.	78	12	d	B/c	2009-03-16	Bushey		09/331
7991	Lutterworth	-58-14-56-36-12-38-14-	78	12	d	B/c	1937-02-03	Old Windsor		37/99 181
7992	Curium	-58-14-56-36-12-38-14-	78	18	j	B/c	1988-04-20	Barrow Gurney		88/505
7993	Zzyzx Springs	-58-14-56-36-12-38-1456-	78	12	d	BD/c	2007-12-05	Sproxton		08/33
7994	Folkestone	-58-14-56-36-12-38.14.56-	18	12	e	BD/c	1963-02-18	Edenham		63/198
7995	Dover	-58-14-56-36-12-38.14.56-	78	12	d	BD/c	1963-03-19	Arundel		63/234
7996	Imberhorne	-58-14-56-36-12-58-16-	18	12	c	B/ce	1953-11-21	Turners Hill		53/785
7997	Chatto Chesnaie	-58-14-56-36-14-123458-14-	58	12	f	B/c	2008-05-30	Souce, Le Petit Beffroi		08/944
7998	Tichmarsh	-58-14-56-36-14-1258-16-	18	12	b	BM/c	1974-10-19	Tichmarsh		74/944
7999	Maildulph	-58-14-56-36-14-1258-36-	78	12	d	BE/c	1977-08-20	Malmesbury		77/798
8000	Chiddingstone	-58-14-56-36-14-1258.36.12.36.	18	12	c	B/ac	2002-09-21	Chiddingstone		02/1160
8001	Verrecchia	-58-14-56-36-14-1458-12-	58	12	f	B/ac	1985-06-28	Bristol Cathedral	1993-02-01	85/686 93/253
8002	Copper	-58-14-56-36-14-1458-12-	58	18	l	B/ac	1989-02-08	Barrow Gurney		89/254
8003	Kittlingbourne	-58-14-56-36-14-1458-16-	58	12	a	B/cX	1977-02-05	Higher Walton		77/186
8004	Berkelium	-58-14-56-36-14-1458-34-	58	12	f	B/c	1985-09-04	Barrow Gurney		85/854
8005	Strontium	-58-14-56-36-14-1458-34-	58	18	l	B/c	1986-04-22	Barrow Gurney		86/496
8006	Sawley	-58-14-56-36-14-38-14-	38	12	b	BN/c	1960-10-08	Sawley		60/716
8007	Grahamston	-58-14-56-36-14-58-1236-	78	12	d	B/ac	1972-05-27	Pinner		72/521
8008	Ealing	-58-14-56-36-14-58-14-	58	12	f	B/c	1934-12-01	Ealing, Christ Church	1963-08-06	34/774 781 63/572
8009	Horsham	-58-14-56-36-14-58-14-	58	18	l	B/c	1954-01-09	Horsham	1983-07-31	54/52 83/731
8010	Yeo's	-58-14-56-36-14-58-16-	78	12	18763524		2007-03-31	Long Ashton		07/393
8011	Belvedere	-58-14-56-36-14-58-36-	78	12	d	BE/c	1935-02-14	Staines, St Mary		35/116
8012	Shalford	-58-14-56-36-14-58-36-	78	18	j	BE/c	1953-07-16	Shalford (Surrey)		53/496 531
8013	Muirfield	-58-14-56-36-14-58.12.36.12.	78	18	j	B/ac	1988-10-29	Easton Neston		88/1220
8014	Okeford	-58-14-56-36-14-58.14-12.	58	12	f	B/c	1968-12-27	Slaugham		67/154 69/90
8015	Kimpton	-58-14-56-36-14-58.14-34.	58	12	f	B/ac	1983-03-05	Kimpton		83/262
8016	Fountains Abbey	-58-14-56-36-14-58.16-14.	78	12	d	BH/c	2006-05-17	York, St Martin-le-Grand		06/551
8017	Emerald	-58-14-56-36-14-58.36-16.	38	12	c	BE/c	1993-05-19	Barrow Gurney		93/576
8018	Adelaide	-58-14-56-36-14-58.36-36.	18	12	c	BE/c	1952-11-15	Oxhey	1984-06-27	52/757 84/646
8019	Macclesfield	-58-14-56-36-14-58.36-36.	18	18	h	BE/c	1955-01-01	Hazel Grove		55/35 141
8020	Upminster	-58-14-56-36-34-1458-14-	58	12	f	BK/ac	1999-10-09	Marlborough, St Mary	1998-09-21	98/995 99/1064
8021	Inglewood	-58-14-56-36-34-1458-36-	18	12	b	BO/ac	1968-12-12	Willesden		69/49
8022	Hallam	-58-14-56-36-34-38-16-	58	12	c	B/abc	1950-05-03	Birmingham, Bishop Ryder		50/307
8023	Bloxwich	-58-14-56-36-34-38-16.34.	58	12	c	BO/abc	1981-11-10	Bloxwich		81/1081
8024	Xois	-58-14-56-36-34-58.14-14.	58	12	f	BK/ac	1977-09-10	Easton Neston		77/889
8025	Uracco	-58-14-56-36.12-14.58-16.34.	18	18	m	BKMO/c	Spliced			10/842
8026	Bisley	-58-14-56-36.12-34.58.14-14.	58	18	l	B/ac	1988-10-01	Bisley		69/551 88/1019
8027	Blue Ridge Carolina	-58-14-56-36.12-34.58.16-3456.	78	12	d	B/ac	2010-11-28	Hendersonville, NC		11/160
8028	Perivale	-58-14-56-36.14-14.38-14-	18	12	a	BF/c	1961-12-14	Willesden		61/878
8029	Quasimodo	-58-14-56-36.14-14.38-36.14.	38	12	b	B/bcX	1979-04-20	Bristol Cathedral		79/412
8030	Indium	-58-14-56-36.14-14.38-36.14.	38	18	g	B/bcX	1980-09-03	Barrow Gurney		80/924
8031	Bruges	-58-14-56-36.14-14.58-12-	58	12	f	B/ac	1973-02-23	Meldreth		73/292
8032	Zither	-58-14-56-36.14-14.58-12-	58	18	l	B/ac	2005-06-03	Stratton St Margaret		05/598
8033	Steyning	-58-14-56-36.14-14.58-16-	58	12	a	B/cX	1963-02-23	Steyning		63/198
8034	Holborn	-58-14-56-36.14-14.58-34-	58	12	f	B/c	1959-04-04	Holborn, St Giles-in-the-Fields		59/247
8035	Ostend	-58-14-56-36.14-14.58-34-	58	18	l	B/c	1991-10-24	Beeston		91/1159
8036	Toft	-58-14-56-36.14-14.58.12-12.	58	12	f	B/ac	1971-10-08	Meldreth		71/1038
8037	Quendale	-58-14-56-36.14-14.58.12-12.	58	18	l	B/ac	1988-08-25	West Bridgford		88/912
8038	Hythe	-58-14-56-36.14-14.58.12-34.	58	12	f	B/ac	1995-05-26	Brockenhurst		95/745
8039	Loose End	-58-14-56-36.14-14.58.14-1236.	78	12	d	B/ac	2006-07-05	York, St Laurence		06/695
8040	Leatherhead	-58-14-56-36.14-14.58.14-14.	58	12	f	B/c	1934-01-20	Leatherhead	1988-03-17	34/53 165 88/373
8041	Liden	-58-14-56-36.14-14.58.14-14.	58	18	l	B/c	1976-02-06	Stratton St Margaret		76/224
8042	Gold	-58-14-56-36.14-14.58.14.36-	78	12	d	BE/ce	1980-02-15	Bristol Cathedral		80/253
8043	Zed	-58-14-56-36.14-14.58.14.36.12.	78	12	d	B/ace	1979-01-17	Barrow Gurney		79/180
8044	Middlejay	-58-14-56-36.14-14.58.14.36.12.	78	18	j	B/ace	1993-05-12	Bristol, SS Philip & Jacob		93/575
8045	Whitechapel	-58-14-56-36.14-14.58.34-34.	58	12	f	B/c	1989-07-18	Meldreth		89/733
8046	Christmastide	-58-14-56-36.14-14.58.34-34.	58	18	l	B/c	1989-12-25	Loughborough Bellfoundry		90/128
8047	Milthorpe	-58-14-56-36.14-14.58.36-36.	18	12	b	BE/c	1975-01-18	Easton Neston		75/238
8048	Woolwich Ferry	-58-14-56-36.14-14.58.36.14-	18	18	k	BO/ce	2000-02-05	Woolwich		00/399
8049	Abel Magwitch	-58-14-56-38-14-1458-14-	18	18	m	B/c	2007-12-06	East Farleigh		08/141
8050	Bishops Frome	-58-14-56-38-14-1458-56-	58	12	f	B/c	1991-11-23	Adelaide, SA, Town Hall	1989-07-02	89/692 92/8
8051	Digbeth	-58-14-56-38-14-38-16-	78	12	a	BE/c	1955-02-07	Birmingham, Bishop Ryder		55/130 359
8052	Brentfield	-58-14-56-38-14-38.16-16.	78	12	a	BE/c	1961-10-26	Willesden		61/758
8053	Catesby	-58-14-56-38-14-58-36-	38	12	d	B/c	1955-11-10	Birmingham Cathedral		55/754
8054	Burghill	-58-14-56-38-14-58-36-	38	18	j	B/c	2001-07-06	Burghill		01/756
8055	Sutterton	-58-14-56-38-34-1258-16-	18	12	b	B/ac	1962-11-12	Sutterton		62/810
8056	Pisa	-58-14-56-38-34-1258-16-	78	12	a	B/ac	1962-12-03	Surfleet		63/9
8057	Reverse Raunds	-58-14-56-38-78-58-16-	78	12	d	BD/c	2001-07-24	Loughborough Bellfoundry		01/828
8058	Hampshire	-58-14-56-38.14-14.58-14-	18	18	m	B/c	1958-03-06	Willesden	2000-01-06	58/183 00/64
8059	Bells	-58-14-56-38.14-14.58-56-	58	12	f	B/c	1999-08-04	Hughenden	1991-03-03	91/309 432 99/826
8060	Bow Street	-58-14-58-16-12-1258.34-34.	18	12	b	D/ac	2007-02-16	Meldreth		04/57 07/266
8061	Partington	-58-14-58-16-12-1458-34-	38	12	b	BD/c	1974-05-05	Heywood		74/433
8062	Millett	-58-14-58-16-12-1458-34-	38	18	g	BD/c	1991-01-09	Heywood		91/194
8063	Andover	-58-14-58-16-12-38-16-	78	12	c	D/c	1966-03-26	Andover		66/252
8064	Illingworth	-58-14-58-16-12-38-56-	58	18	m	D/c	1993-08-01	Keighley		93/858
8065	Woolacombe	-58-14-58-16-12-38.16-16.	78	12	c	D/c	1987-06-30	Meldreth		87/686
8066	Aspenden	-58-14-58-16-12-58-12-	18	12	b	D/c	1960-02-20	Aspenden		60/147
8067	Regent Street	-58-14-58-16-14-38-12-	58	18	j	DO/c	Spliced			03/226
8068	Crewe	-58-14-58-16-34-38-14-	18	12	a	cps/ace	1953-02-09	Birmingham, Bishop Ryder		53/146
8069	Ashton-under-Lyne	-58-14-58-16-34-58-16-	58	12	a	cps/ace	1953-11-23	Birmingham, Bishop Ryder		53/815
8070	Heywood	-58-14-58-16-34-58-34-	18	12	b	cps/ac	1960-11-26	Heywood		60/827
8071	Belmont	-58-14-58-16-34-58-34-	18	18	g	cps/ac	1968-02-01	Harrow Weald		68/148
8072	Maufont	-58-14-58-16-34-58.16-14.	58	18	m	G/ace	Spliced			02/519
8073	Freedom	-58-14-58-16.34-14.58-14.36.	58	18	m	cps/acef	1981-01-10	Leckhampton		81/122
8074	Tryes	-58-14-58-16.34-14.58-14.56.	38	18	m	cps/aceX	1980-09-27	Leckhampton		80/924
8075	Werneth	-58-14-58-16.34-34.58.16.34.16.	58	12	a	M/ac	2007-09-14	Middleton (Lancs)		91/395 07/1001
8076	Butcherbie	-58-14-58-36-14-58-14-	78	12	14276853		2006-02-04	Long Buckby		06/235
8077	New Middlesex	-58-14-58-36.14-14.58-36-	38	18	j	LN/c	1975-12-30	Walkden		76/95
8078	Petersfield	-58-14-58-38-12-1458-34-	18	12	f	BD/c	1984-04-29	Petersfield		80/121 84/433
8079	Isle of Wight	-58-14-58-38-12-38-1456-	58	12	b	B/ce	1979-12-26	Carisbrooke		80/94
8080	Tyrone	-58-14-58-38-14-58-34-	18	12	f	BN/c	1960-12-10	Rocester		60/860
8081	Chalfont	-58-14-58-38-34-38.14-34.	78	12	a	D/ac	1969-11-20	Harrow Weald		69/1012
8082	Owl	-58-14-58-38-34-58-1456-	18	12	b	D/bc	2003-06-09	Marston Bigot, Pig-le-Tower		03/612
8083	Melksham	-58-14.56-56.1238-14-38-16-	18	12	f	BO/ce	1983-09-10	Melksham		67/101 83/840
8084	Ananke	-58-14.56-58.16-14-58.34-12.	38	12	e	B/acde	1997-01-09	Shoreditch		97/193
8085	Headstone	-58-14.56.12-36.12-14.38.16-16.	78	12	d	BF/cY	1966-04-21	Willesden		66/315
8086	Ardingly	-58-14.56.12-36.12-14.38.16-16.	78	18	j	BF/cY	1978-01-30	Balcombe		78/252
8087	Thorpe Satchville	-58-14.58-12.36-12-1258-12-	18	12	e	B/c	2007-07-26	Leicester, St Mary de Castro		07/834
8088	Norton Parish	-58-14.58-12.36-12-1458-34.16.	58	18	m	BK/c	1994-07-23	Campsall		94/855
8089	Septuagenarian	-58-14.58-12.36-12-38-14-	18	18	j	B/ce	2002-04-19	Meldreth		02/521
8090	Half-Century	-58-14.58-12.36-12-58-16-	58	12	d	B/c	2008-11-07	Bristol Cathedral		09/254
8091	Decadium	-58-14.58-12.36-12-58-16-	58	18	j	B/c	1991-09-04	Barrow Gurney		91/946
8092	Sanvey Gate	-58-14.58-12.36-12-58.14-14.	78	12	f	B/c	2006-02-23	Leicester, St Mary de Castro		06/260
8093	Erythrite	-58-14.58-12.36-12-58.14-14.	78	18	l	B/c	1999-12-01	Barrow Gurney		99/1212
8094	Lindinis	-58-14.58-12.36-12-58.36.12-	18	18	m	B/ac	1977-03-19	Handsworth (Yorks)		77/338
8095	Eisey	-58-14.58-12.36-14-1458-12-	78	12	f	BK/ac	2003-12-27	Swindon, St Mark		04/81
8096	Alabum	-58-14.58-12.36-14-1458-14.56.	38	18	m	BK/c	1981-02-14	Birstall (Yorks)		81/260
8097	Zapotillos	-58-14.58-12.36-14-1458-1456-	38	18	m	BK/c	1996-01-19	Meldreth		96/249
8098	Tytherton	-58-14.58-12.36-14-1458-34-	78	12	f	BK/c	2005-02-19	Coln St Aldwyns		05/232
8099	Century	-58-14.58-12.36-14-38.16.34-	18	18	m	BKO/c	1997-01-10	Meldreth		97/195
8100	Greenford	-58-14.58-12.36-14-58-14-	78	12	f	BK/c	1962-10-25	Willesden		62/793
8101	Colindale	-58-14.58-12.36-14-58-14-	78	18	l	BK/c	1990-08-07	Meldreth		90/842
8102	Verwood	-58-14.58-12.36-14-58.14-16.	38	18	m	BEK/c	1960-11-10	Willesden		60/779
8103	Castries	-58-14.58-12.36-14-58.14.36.14.	58	18	j	BEK/c	1996-05-10	Meldreth		96/730
8104	Italy	-58-14.58-12.36-14-58.14.56.14.	38	18	m	BK/c	1979-07-23	Salford, Sacred Trinity		79/740
8105	Galacum	-58-14.58-12.36-14-58.14.56.34.	18	18	m	BK/c	1978-07-15	Heywood		78/673
8106	Saharanpur	-58-14.58-12.36-34-1238-12.36.	18	18	m	B/ac	1978-09-02	Chorley, St Laurence		78/827
8107	Montserrat	-58-14.58-12.36-34-38.14-36.	58	18	m	BG/acd	1995-01-20	Meldreth		95/298
8108	James College	-58-14.58-12.36.12-14.38.12-16.	78	12	f	B/c	2004-10-06	York, St Laurence		04/1024
8109	Bequia	-58-14.58-12.36.12-14.38.14-36.	58	18	m	BGK/c	1995-03-24	Meldreth		95/470
8110	Micklegate Bar	-58-14.58-12.36.12-14.58-14-	18	12	e	B/c	2003-12-17	York, St Laurence		04/35
8111	Bouchavesnes	-58-14.58-12.36.12-14.58-14-	18	18	k	B/c	1988-10-10	Bushey		88/1220
8112	JJLG	-58-14.58-12.36.12-14.58-14-	78	12	f	B/c	2005-04-16	Handsworth (Yorks)		05/505
8113	Cottingham	-58-14.58-12.36.12-14.58.14-14.	78	12	13624857		1991-01-11	Rothwell (Northants)		91/141
8114	Buckminster	-58-14.58-12.36.12-14.58.14-34.	78	12	f	B/c	1990-06-07	Leicester, St Mary de Castro		90/652
8115	Gaulby	-58-14.58-12.36.12-14.58.14-34.	78	18	l	B/c	1990-03-01	Leicester, St Mary de Castro		90/325
8116	Durocina	-58-14.58-12.36.12-14.58.34.56.14.	38	18	m	BK/cd	1993-06-05	Campsall		93/653
8117	Cintocelum	-58-14.58-12.36.14-12.58-14.36.	18	18	m	BDKN/cd	1994-02-12	Tadcaster		94/261
8118	Bacolet	-58-14.58-12.36.14-14.38-12-	18	18	h	BK/ac	1998-05-29	Meldreth		98/627
8119	Knightley	-58-14.58-12.36.14-14.58-14.56.	38	18	m	BK/c	1983-01-15	Burton Latimer		83/164
8120	Maunsell	-58-14.58-12.36.14-14.58-1456-	38	18	m	BK/c	1993-10-09	Rothwell (Northants)		93/1097
8121	Edinburgh	-58-14.58-12.36.14-14.58.14-14.	78	12	f	BK/c	1923-12-08	Leiston		23/788 795
8122	Midlothian	-58-14.58-12.36.14-14.58.14-14.	78	18	l	BK/c	1990-07-24	Meldreth		90/821
8123	Bradford	-58-14.58-12.36.14-14.58.16-16.	58	12	b	BDK/c	1950-07-22	Arksey		50/483
8124	Crawley	-58-14.58-12.36.14-14.58.16-16.	58	18	g	BDK/c	1962-11-08	Willesden		62/794
8125	Ormside	-58-14.58-12.36.14-14.58.36.12.36.	78	12	f	BK/ac	1992-02-15	Weedon Bec		92/381
8126	Iesah	-58-14.58-12.38-12-1238-14-	78	18	j	B/c	2011-09-27	Spitalfields		11/1090
8127	Montpellier	-58-14.58-12.38-12-1458-14-	58	12	f	B/c	1989-06-17	Leckhampton		89/670
8128	Parlatuvier	-58-14.58-12.38-12-1458.36-16.	38	18	h	BE/c	1998-07-17	Meldreth		98/893
8129	Galveston	-58-14.58-12.38-12-1458.36.12-	18	12	e	B/ac	1999-12-04	Houston, TX, St Thomas		00/376
8130	Disraeli	-58-14.58-12.38-12-38-14-	38	12	c	B/cd	1981-04-04	Bushey		81/384
8131	Loxley	-58-14.58-12.38-12-38.12-14.	78	12	d	B/c	2011-09-28	Dore		11/1091
8132	Blue John	-58-14.58-12.38-12-58-14.36.	78	18	j	BE/c	2000-03-09	Barrow Gurney		00/477
8133	Xarob	-58-14.58-12.38-12-58-56-	18	12	e	B/c	2006-06-09	Barrow Gurney		06/621
8134	High Willhays	-58-14.58-12.38-12-58-56-	18	18	k	B/c	2008-02-11	Okehampton		08/265
8135	Kirby Muxloe	-58-14.58-12.38-12-58.14-14.	58	12	f	B/c	2003-01-16	Leicester, St Mary de Castro		03/129
8136	Cat's-Eye	-58-14.58-12.38-12-58.14-14.	58	18	l	B/c	1997-12-03	Barrow Gurney		98/106
8137	Whitley Bay	-58-14.58-12.38-14-1458-12-	58	12	f	BK/ac	1986-12-17	Welbourn		87/131
8138	Cullercoats	-58-14.58-12.38-14-1458-12-	58	18	l	BK/ac	2006-05-18	Leicester, St Mary de Castro		06/551
8139	Old Spot	-58-14.58-12.38-14-1458-34-	58	12	f	BK/c	1998-09-19	Swindon, St Mark		98/1014
8140	Sardonyx	-58-14.58-12.38-14-1458-34-	58	18	l	BK/c	1993-11-24	Bristol, SS Philip & Jacob		93/1268
8141	Lisieux	-58-14.58-12.38-14-1458-36.14.	78	18	j	BK/bce	1998-09-25	Meldreth		98/1086
8142	Horseferry Road	-58-14.58-12.38-14-38-36-	18	18	h	BGK/c	Spliced			09/179
8143	Stoughton	-58-14.58-12.38-14-58-14-	58	12	f	BK/c	1954-02-19	Whitwick		54/146 188
8144	Dunwich	-58-14.58-12.38-14-58-14-	58	18	l	BK/c	1935-10-28	Helmingham		35/711
8145	Sapperton	-58-14.58-12.38-14-58.14-12.	58	12	f	BK/c	1989-01-14	Weedon Bec		89/235
8146	Erix	-58-14.58-12.38-14-58.14-12.	58	18	l	BK/c	1996-10-05	Rothwell (Northants)		96/1128 97/23
8147	Steepholme	-58-14.58-12.38-14-58.14-34.	58	12	f	BK/ac	1999-11-27	Weston-super-Mare		99/1257
8148	Rondo	-58-14.58-12.38-14-58.14-34.	58	18	l	BK/ac	1999-10-24	Texarkana, AR		99/1256
8149	Speyside	-58-14.58-12.38-14-58.16-16.	58	18	h	BKS/c	1998-06-05	Meldreth		98/774
8150	Jaconet	-58-14.58-12.38-34-1458-14-	58	12	f	B/ac	2004-01-09	Stratton St Margaret		04/105
